,0,1,2,3
64,gabizinha,@gabturquetti,2010-05-26T23:53:33.000Z,Minha mãe foi pra sampa e eu nem sei que horas ela chega lá.
65,gabizinha,@gabturquetti,2010-05-26T20:26:56.000Z,tava com  saudade de ouvir i am the walrus....
66,gabizinha,@gabturquetti,2010-05-26T19:19:41.000Z,"when I tell you that i love, you gonna say you love me too"
67,gabizinha,@gabturquetti,2010-05-26T19:14:08.000Z,Mamãe viajou hoje :/
68,gabizinha,@gabturquetti,2010-05-25T00:19:23.000Z,"Os filmes do Gus Van Sant são do tipo de filme que você precisa parar pensar para entender que mensagem ele quis passar, ele é foda pqp"
69,gabizinha,@gabturquetti,2010-05-24T22:00:42.000Z,"PQP! Daqui a um mês eu tiro o aparelho superior O_O"""
70,gabizinha,@gabturquetti,2010-05-24T01:15:38.000Z,"nossa, saudade de ouvir essa musica http://www.youtube.com/watch?v=Bi5sbj3JhLk&feature=related"
71,gabizinha,@gabturquetti,2010-05-24T00:45:22.000Z,http://www.youtube.com/watch?v=AiiJlweN9Ds HAHAHAHHAHAHAHAHHAHAHAHAHHAHAHAHHAHAHAHAHHAHAHAHA
72,gabizinha,@gabturquetti,2010-05-23T20:09:16.000Z,"matei a saudade da 
@annajota
 e do 
@itallorafael
 <3"
73,gabizinha,@gabturquetti,2010-05-23T18:53:23.000Z,baby come dance with me on tv at the tv station
74,gabizinha,@gabturquetti,2010-05-23T16:04:05.000Z,"preciso de um show do 
@moveis
, rs."
75,gabizinha,@gabturquetti,2010-05-23T15:56:12.000Z,"eu sinceramente preciso de ir a um brechó, preciso."
76,gabizinha,@gabturquetti,2010-05-23T04:07:11.000Z,"E aonde está o vinni quando eu realmente preciso falar com ele? Porra, são só uma hora da manhã"
77,gabizinha,@gabturquetti,2010-05-22T16:55:28.000Z,"Em resposta a 
@xsamadhi@italloRafael
 irônia, rs. Mas o forrozinho tava bom ontem hein? -n ai vou parar com isso."
78,gabizinha,@gabturquetti,2010-05-22T16:54:49.000Z,"Em resposta a 
@xsamadhi@italloRafael
 Você tá por fora, acha que eu só curto rock é?"
79,gabizinha,@gabturquetti,2010-05-22T16:54:27.000Z,"Em resposta a 
@xsamadhi@italloRafael
 HAEUHEUUHAEUEHAUEHUAEIUEHAIUHEIUAHEIUHEIUHEIUHAEIUHEIUHEUIEIUHEUIHAEUIIUAEHHAEUIHAEUIHIUEHIAUEHIUAEHAHUIEHIAEUHAIUEHUIAEHAEHUI"
80,gabizinha,@gabturquetti,2010-05-22T16:51:02.000Z,Daqui a pouco é fresnozinho hein :)
81,gabizinha,@gabturquetti,2010-05-22T00:51:47.000Z,"Stella me ligou, alguma coisa pra alegrar meu dia :')"
82,gabizinha,@gabturquetti,2010-05-21T20:52:34.000Z,hahahaha http://www.youtube.com/watch?v=cyEh0W5d-NQ
83,gabizinha,@gabturquetti,2010-05-21T20:15:24.000Z,"Em resposta a 
@annajota@annajota
 tô não. Tem umas paradas tensas acontecendo na minha vidinha que fizeram eu perder a animação :("
84,gabizinha,@gabturquetti,2010-05-21T20:14:04.000Z,"deu pra ficar com gripe agora, pau no cu"
85,gabizinha,@gabturquetti,2010-05-21T18:10:06.000Z,"Eu nem tô animada pro show da fresno, mas tô animada porque eu vou ver meus amores (
@annajota
, 
@itallorafael
) <3"
86,gabizinha,@gabturquetti,2010-05-21T14:42:19.000Z,"Bola pra frente, né?"
87,gabizinha,@gabturquetti,2010-05-21T14:17:40.000Z,hoje não foi um bom dia pra ninguém que tava naquela porra de mc donalds
88,gabizinha,@gabturquetti,2010-05-21T14:15:16.000Z,flores é?
89,gabizinha,@gabturquetti,2010-05-21T01:19:00.000Z,que rinite insuportável pqp
90,gabizinha,@gabturquetti,2010-05-20T23:16:12.000Z,Esse meu cabelo tem que crescer logo
91,gabizinha,@gabturquetti,2010-05-20T17:33:17.000Z,"Em resposta a 
@annajota@annajota
 vou :D"
92,gabizinha,@gabturquetti,2010-05-20T16:33:09.000Z,"tá dificil de engolir, mas tudo bem."
93,gabizinha,@gabturquetti,2010-05-20T16:17:28.000Z,"Em resposta a 
@annajota@annajota
 Eu tô morrendo de saudade de você, e eu te amo MUITO."
94,gabizinha,@gabturquetti,2010-05-20T02:29:50.000Z,"Em resposta a 
@rebecachuffi@rebecachuffi
 AUIEUIHIUEHIUEH, topo na hora 8D"""
95,gabizinha,@gabturquetti,2010-05-19T23:39:26.000Z,"http://gabrielainwonderland.tumblr.com/ follow, follow, follow! *-*"
96,gabizinha,@gabturquetti,2010-05-19T23:28:55.000Z,"Estava acordada. Foi só abrir os livros que começou a dar sono, que irônico."
97,gabizinha,@gabturquetti,2010-05-19T23:21:41.000Z,"Em resposta a 
@rebecachuffi@rebecachuffi
 aw! meu cabelo anda muito pe lanza, mas obrigada *-* o seu que é maravilhoso, meu deus, me dá um cabelo assim mimimi :("
98,gabizinha,@gabturquetti,2010-05-19T22:56:27.000Z,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaahhhhhh cappuccino 
99,gabizinha,@gabturquetti,2010-05-19T22:20:49.000Z,"vou fazer um cappuccino e vou estudar....se não conseguir, fudeu."
100,gabizinha,@gabturquetti,2010-05-22T00:51:47.000Z,"Stella me ligou, alguma coisa pra alegrar meu dia :')"
101,gabizinha,@gabturquetti,2010-05-21T20:52:34.000Z,hahahaha http://www.youtube.com/watch?v=cyEh0W5d-NQ
102,gabizinha,@gabturquetti,2010-05-21T20:15:24.000Z,"Em resposta a 
@annajota@annajota
 tô não. Tem umas paradas tensas acontecendo na minha vidinha que fizeram eu perder a animação :("
103,gabizinha,@gabturquetti,2010-05-21T20:14:04.000Z,"deu pra ficar com gripe agora, pau no cu"
104,gabizinha,@gabturquetti,2010-05-21T18:10:06.000Z,"Eu nem tô animada pro show da fresno, mas tô animada porque eu vou ver meus amores (
@annajota
, 
@itallorafael
) <3"
105,gabizinha,@gabturquetti,2010-05-21T14:42:19.000Z,"Bola pra frente, né?"
106,gabizinha,@gabturquetti,2010-05-21T14:17:40.000Z,hoje não foi um bom dia pra ninguém que tava naquela porra de mc donalds
107,gabizinha,@gabturquetti,2010-05-21T14:15:16.000Z,flores é?
108,gabizinha,@gabturquetti,2010-05-21T01:19:00.000Z,que rinite insuportável pqp
109,gabizinha,@gabturquetti,2010-05-20T23:16:12.000Z,Esse meu cabelo tem que crescer logo
110,gabizinha,@gabturquetti,2010-05-20T17:33:17.000Z,"Em resposta a 
@annajota@annajota
 vou :D"
111,gabizinha,@gabturquetti,2010-05-20T16:33:09.000Z,"tá dificil de engolir, mas tudo bem."
112,gabizinha,@gabturquetti,2010-05-20T16:17:28.000Z,"Em resposta a 
@annajota@annajota
 Eu tô morrendo de saudade de você, e eu te amo MUITO."
113,gabizinha,@gabturquetti,2010-05-20T02:29:50.000Z,"Em resposta a 
@rebecachuffi@rebecachuffi
 AUIEUIHIUEHIUEH, topo na hora 8D"""
114,gabizinha,@gabturquetti,2010-05-19T23:39:26.000Z,"http://gabrielainwonderland.tumblr.com/ follow, follow, follow! *-*"
115,gabizinha,@gabturquetti,2010-05-19T23:28:55.000Z,"Estava acordada. Foi só abrir os livros que começou a dar sono, que irônico."
116,gabizinha,@gabturquetti,2010-05-19T23:21:41.000Z,"Em resposta a 
@rebecachuffi@rebecachuffi
 aw! meu cabelo anda muito pe lanza, mas obrigada *-* o seu que é maravilhoso, meu deus, me dá um cabelo assim mimimi :("
117,gabizinha,@gabturquetti,2010-05-19T22:56:27.000Z,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaahhhhhh cappuccino 
118,gabizinha,@gabturquetti,2010-05-19T22:20:49.000Z,"vou fazer um cappuccino e vou estudar....se não conseguir, fudeu."
119,gabizinha,@gabturquetti,2010-05-19T22:14:34.000Z,Mas que merda. Hoje o dia foi tão cu que faltei aula de teoria e não consigo estudar :((((
120,gabizinha,@gabturquetti,2010-05-19T15:11:02.000Z,Eu quero que você e sua amiguinha morram no fogo do inferno.
121,gabizinha,@gabturquetti,2010-05-19T02:23:38.000Z,"vi umas blusas legais do blur, adicts...mas cadê o dinheiro?"
122,gabizinha,@gabturquetti,2010-05-19T02:15:33.000Z,"Orkut: solicitação de amigos de Top Strondα 2010.  Enfim, rs."
123,gabizinha,@gabturquetti,2010-05-18T22:08:11.000Z,quero saber logo minha nota de biologia :(
124,gabizinha,@gabturquetti,2010-05-18T21:42:08.000Z,http://www.stumbleupon.com/su/6rTvgF/www.stoneagegames.com/games/1230/phage-wars viciei
125,gabizinha,@gabturquetti,2010-05-18T17:51:38.000Z,http://www.youtube.com/watch?v=9kQ-0bBkMIY&feature=player_embedded break my skin and drain me
126,gabizinha,@gabturquetti,2010-05-18T15:46:53.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 me passa teu msn por dm? eu mudei de msn :("
127,gabizinha,@gabturquetti,2010-05-18T15:43:14.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 combina mesmo *-*"
128,gabizinha,@gabturquetti,2010-05-18T15:42:22.000Z,"Em resposta a 
@buabuabauca@felipefacts
 vai demorar, não tenho parente aí D:"
129,gabizinha,@gabturquetti,2010-05-18T15:33:53.000Z,"qual é a daquele guri com aquele tênis? aquele tenis é duas vezes ele, pqp super não gostei"
130,gabizinha,@gabturquetti,2010-05-18T00:48:01.000Z,"sepá vou pra são paulo em julho, saudade de lá"
131,gabizinha,@gabturquetti,2010-05-17T22:38:43.000Z,@giuterraza Pois é! A gente vê. Rola ir pro show da fresno? hahaha to de brimks
132,gabizinha,@gabturquetti,2010-05-17T22:36:50.000Z,"don't you think we should be, closer?"
133,gabizinha,@gabturquetti,2010-05-17T22:32:21.000Z,@giuterraza quero ver seu cabelo! *-*
134,gabizinha,@gabturquetti,2010-05-17T21:44:46.000Z,"@giuterraza saudade de você, a gente tem que se ver né :("
135,gabizinha,@gabturquetti,2010-05-17T21:37:30.000Z,"Comprei o Cyrano de Bergerac por 5 reais no sebinho o_o"""
136,gabizinha,@gabturquetti,2010-05-17T18:27:08.000Z,E eu não durmo hoje até aprender a tocar coffee & tv
137,gabizinha,@gabturquetti,2010-05-17T18:26:19.000Z,"Meu pulso tá doendo muito, rere"
138,gabizinha,@gabturquetti,2010-05-17T00:37:05.000Z,VOCÊS SÃO HOMOSSEXUAIS? (@fcorestart_rs live on http://twitcam.com/rmls))
139,gabizinha,@gabturquetti,2010-05-19T22:14:34.000Z,Mas que merda. Hoje o dia foi tão cu que faltei aula de teoria e não consigo estudar :((((
140,gabizinha,@gabturquetti,2010-05-19T15:11:02.000Z,Eu quero que você e sua amiguinha morram no fogo do inferno.
141,gabizinha,@gabturquetti,2010-05-19T02:23:38.000Z,"vi umas blusas legais do blur, adicts...mas cadê o dinheiro?"
142,gabizinha,@gabturquetti,2010-05-19T02:15:33.000Z,"Orkut: solicitação de amigos de Top Strondα 2010.  Enfim, rs."
143,gabizinha,@gabturquetti,2010-05-18T22:08:11.000Z,quero saber logo minha nota de biologia :(
144,gabizinha,@gabturquetti,2010-05-18T21:42:08.000Z,http://www.stumbleupon.com/su/6rTvgF/www.stoneagegames.com/games/1230/phage-wars viciei
145,gabizinha,@gabturquetti,2010-05-18T17:51:38.000Z,http://www.youtube.com/watch?v=9kQ-0bBkMIY&feature=player_embedded break my skin and drain me
146,gabizinha,@gabturquetti,2010-05-18T15:46:53.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 me passa teu msn por dm? eu mudei de msn :("
147,gabizinha,@gabturquetti,2010-05-18T15:43:14.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 combina mesmo *-*"
148,gabizinha,@gabturquetti,2010-05-18T15:42:22.000Z,"Em resposta a 
@buabuabauca@felipefacts
 vai demorar, não tenho parente aí D:"
149,gabizinha,@gabturquetti,2010-05-18T15:33:53.000Z,"qual é a daquele guri com aquele tênis? aquele tenis é duas vezes ele, pqp super não gostei"
150,gabizinha,@gabturquetti,2010-05-18T00:48:01.000Z,"sepá vou pra são paulo em julho, saudade de lá"
151,gabizinha,@gabturquetti,2010-05-17T22:38:43.000Z,@giuterraza Pois é! A gente vê. Rola ir pro show da fresno? hahaha to de brimks
152,gabizinha,@gabturquetti,2010-05-17T22:36:50.000Z,"don't you think we should be, closer?"
153,gabizinha,@gabturquetti,2010-05-17T22:32:21.000Z,@giuterraza quero ver seu cabelo! *-*
154,gabizinha,@gabturquetti,2010-05-17T21:44:46.000Z,"@giuterraza saudade de você, a gente tem que se ver né :("
155,gabizinha,@gabturquetti,2010-05-17T21:37:30.000Z,"Comprei o Cyrano de Bergerac por 5 reais no sebinho o_o"""
156,gabizinha,@gabturquetti,2010-05-17T18:27:08.000Z,E eu não durmo hoje até aprender a tocar coffee & tv
157,gabizinha,@gabturquetti,2010-05-17T18:26:19.000Z,"Meu pulso tá doendo muito, rere"
158,gabizinha,@gabturquetti,2010-05-17T00:37:05.000Z,VOCÊS SÃO HOMOSSEXUAIS? (@fcorestart_rs live on http://twitcam.com/rmls))
159,gabizinha,@gabturquetti,2010-05-16T21:53:04.000Z,"Em resposta a 
@buabuabauca@felipefacts
 se for assim, quero por minha cabeça num triturador de carne"
160,gabizinha,@gabturquetti,2010-05-16T21:51:30.000Z,"Em resposta a 
@buabuabauca@felipefacts
 Mas que ultraviolência"
161,gabizinha,@gabturquetti,2010-05-16T21:16:17.000Z,física from hell :((((((((((((((((
162,gabizinha,@gabturquetti,2010-05-16T18:59:55.000Z,Música do dia: http://www.youtube.com/watch?v=jwv-iRvyDZg 
163,gabizinha,@gabturquetti,2010-05-16T03:40:51.000Z,http://www.youtube.com/watch?v=ySO-gryuO-c 
164,gabizinha,@gabturquetti,2010-05-16T03:31:22.000Z,tava com saudade de ouvir weezer :)
165,gabizinha,@gabturquetti,2010-05-16T03:31:01.000Z,"Eu poderia estudar mais, mas deixa isso para amanhã"
166,gabizinha,@gabturquetti,2010-05-16T00:28:47.000Z,"Efeito da cafeína já passou, hora de fazer outro cappuccino pra acordar e enfiar a cara nos livros."
167,gabizinha,@gabturquetti,2010-05-15T17:19:39.000Z,"Depois de quase 3 canecas de cappuccino geladissimo, eu estou com crise de rinite e morrendo de frio...muito bom :D"
168,gabizinha,@gabturquetti,2010-05-15T17:08:40.000Z,"Dezembro estava com a esperança de finalmente ir ao Instituto Butantã em sampa, mas acho que isso não vai acontecer. Pegou fogo."
169,gabizinha,@gabturquetti,2010-05-15T02:42:46.000Z,I wanna be well
170,gabizinha,@gabturquetti,2010-05-15T00:59:39.000Z,"no sex, no drugs, no life, no love"
171,gabizinha,@gabturquetti,2010-05-15T00:03:32.000Z,"Em resposta a 
@bia_looboo@MulticolorWolf
 pois é né! Eu tenho preguiça de denunciar como spam elas, ai eu deixo haha :)"
172,gabizinha,@gabturquetti,2010-05-15T00:00:54.000Z,"Em resposta a 
@bia_looboo@MulticolorWolf
 A maioria das ""pessoas"" que me seguem são aquelas mulheres from U.S.A que pedem pra você visitar o site pornográfico delas"
173,gabizinha,@gabturquetti,2010-05-14T23:54:58.000Z,Eu gosto de ter 123 followers :D
174,gabizinha,@gabturquetti,2010-05-14T23:42:16.000Z,"RT 
@causw
 gente apaixonada é meio insuportável"
175,gabizinha,@gabturquetti,2010-05-14T16:35:57.000Z,ALUB DE CU É ROLA
176,gabizinha,@gabturquetti,2010-05-11T17:49:37.000Z,Tô pensando em mudar de sala.. :/
177,gabizinha,@gabturquetti,2010-05-11T01:08:20.000Z,"Em resposta a 
@senileyoungster@marshmalol
 desisti dessa vida."
178,gabizinha,@gabturquetti,2010-05-10T23:33:40.000Z,Nunca vi tanto emo e power pop na minha vida junto como hoje. Uma palavra: NOJO.
179,gabizinha,@gabturquetti,2010-05-16T21:53:04.000Z,"Em resposta a 
@buabuabauca@felipefacts
 se for assim, quero por minha cabeça num triturador de carne"
180,gabizinha,@gabturquetti,2010-05-16T21:51:30.000Z,"Em resposta a 
@buabuabauca@felipefacts
 Mas que ultraviolência"
181,gabizinha,@gabturquetti,2010-05-16T21:16:17.000Z,física from hell :((((((((((((((((
182,gabizinha,@gabturquetti,2010-05-16T18:59:55.000Z,Música do dia: http://www.youtube.com/watch?v=jwv-iRvyDZg 
183,gabizinha,@gabturquetti,2010-05-16T03:40:51.000Z,http://www.youtube.com/watch?v=ySO-gryuO-c 
184,gabizinha,@gabturquetti,2010-05-16T03:31:22.000Z,tava com saudade de ouvir weezer :)
185,gabizinha,@gabturquetti,2010-05-16T03:31:01.000Z,"Eu poderia estudar mais, mas deixa isso para amanhã"
186,gabizinha,@gabturquetti,2010-05-16T00:28:47.000Z,"Efeito da cafeína já passou, hora de fazer outro cappuccino pra acordar e enfiar a cara nos livros."
187,gabizinha,@gabturquetti,2010-05-15T17:19:39.000Z,"Depois de quase 3 canecas de cappuccino geladissimo, eu estou com crise de rinite e morrendo de frio...muito bom :D"
188,gabizinha,@gabturquetti,2010-05-15T17:08:40.000Z,"Dezembro estava com a esperança de finalmente ir ao Instituto Butantã em sampa, mas acho que isso não vai acontecer. Pegou fogo."
189,gabizinha,@gabturquetti,2010-05-15T02:42:46.000Z,I wanna be well
190,gabizinha,@gabturquetti,2010-05-15T00:59:39.000Z,"no sex, no drugs, no life, no love"
191,gabizinha,@gabturquetti,2010-05-15T00:03:32.000Z,"Em resposta a 
@bia_looboo@MulticolorWolf
 pois é né! Eu tenho preguiça de denunciar como spam elas, ai eu deixo haha :)"
192,gabizinha,@gabturquetti,2010-05-15T00:00:54.000Z,"Em resposta a 
@bia_looboo@MulticolorWolf
 A maioria das ""pessoas"" que me seguem são aquelas mulheres from U.S.A que pedem pra você visitar o site pornográfico delas"
193,gabizinha,@gabturquetti,2010-05-14T23:54:58.000Z,Eu gosto de ter 123 followers :D
194,gabizinha,@gabturquetti,2010-05-14T23:42:16.000Z,"RT 
@causw
 gente apaixonada é meio insuportável"
195,gabizinha,@gabturquetti,2010-05-14T16:35:57.000Z,ALUB DE CU É ROLA
196,gabizinha,@gabturquetti,2010-05-11T17:49:37.000Z,Tô pensando em mudar de sala.. :/
197,gabizinha,@gabturquetti,2010-05-11T01:08:20.000Z,"Em resposta a 
@senileyoungster@marshmalol
 desisti dessa vida."
198,gabizinha,@gabturquetti,2010-05-10T23:33:40.000Z,Nunca vi tanto emo e power pop na minha vida junto como hoje. Uma palavra: NOJO.
199,gabizinha,@gabturquetti,2010-05-10T23:21:06.000Z,"Hoje eu fui na leitura, o vendendor viu minha blusa do pink floyd e começou a conversar comigo, saí de lá feliz com o meu filme the wall :D"
200,gabizinha,@gabturquetti,2010-05-10T09:23:53.000Z,"PUTA QUE PARIU! Hoje o céu já tá NUBLADO! Mermão, tô feliz, tô feliz :D"
201,gabizinha,@gabturquetti,2010-05-10T09:22:54.000Z,"Em resposta a 
@MulherDoBalcao@Gagalery
 HAHAHAHAHAHAHAHAHA! Pois é, tô chata."
202,gabizinha,@gabturquetti,2010-05-10T08:42:18.000Z,"Bom dia pra vocês, que todos vocês tenham um bom dia, e que não precisem ir ao colégio pra ver as pessoas mais insuportáveis do mundo. tchau"
203,gabizinha,@gabturquetti,2010-05-10T03:08:39.000Z,"Amanhã estarei chata pra caralho, não falem comigo."
204,gabizinha,@gabturquetti,2010-05-10T02:00:38.000Z,"Festas de família são chatissimas, ainda mais quando aquela ""amiga"" de família vem, e deixa a festa pior do que já tava"
