,0,1,2,3
49,gabizinha,@gabturquetti,2011-12-28T14:11:05.000Z,@trustnocow AHHHHHHHHHHHHHHHHH VOCE CHEGOU <3 Desculpa ter acordado tarde acordei agora :3 vou te mandar mensagem com meu endereço
50,gabizinha,@gabturquetti,2011-12-28T06:54:00.000Z,Quanto tempo que eu não ouço garbage
51,gabizinha,@gabturquetti,2011-12-28T06:35:48.000Z,pqp desenhar com lapiseira é fucking indispensável e eu tinha me esquecido disso
52,gabizinha,@gabturquetti,2011-12-28T06:27:04.000Z,hurts to remember
53,gabizinha,@gabturquetti,2011-12-28T06:26:55.000Z,ai
54,gabizinha,@gabturquetti,2011-12-28T06:26:45.000Z,acho que a pior coisa de n lembrar mt bem como se desenha um coração é saber o que aconteceu com o coração mais perfeito que eu ja desenhei
55,gabizinha,@gabturquetti,2011-12-28T06:00:51.000Z,she'll be gone soon you can have me for yourself
56,gabizinha,@gabturquetti,2011-12-28T05:22:08.000Z,ouvir radiohead de madrugada tá na minha lista de melhores coisas do mundo
57,gabizinha,@gabturquetti,2011-12-28T05:00:48.000Z,acho que alguém não vai dormir hoje
58,gabizinha,@gabturquetti,2011-12-28T04:59:36.000Z,CABÔ :(
59,gabizinha,@gabturquetti,2011-12-28T02:58:55.000Z,"Em resposta a 
@wandLinha@amandlaa
 entortar--"
60,gabizinha,@gabturquetti,2011-12-28T02:58:32.000Z,"Em resposta a 
@wandLinha@amandlaa
 Vou etortar meus dentes pra ver se consigo algum bofe por aí kkkkkkkkkk"
61,gabizinha,@gabturquetti,2011-12-28T01:42:44.000Z,como the xx consegue ser tão bommmmmmmmmm?
62,gabizinha,@gabturquetti,2011-12-28T00:20:04.000Z,"Em resposta a 
@marinafonsecaw@followmyvoice_ mas poxa vida kkkkkkk"
63,gabizinha,@gabturquetti,2011-12-28T00:14:22.000Z,"Em resposta a 
@marinafonsecaw@followmyvoice_ mas seu cabelo tá enorme já mulher! kk"
64,gabizinha,@gabturquetti,2011-12-28T00:11:26.000Z,"Em resposta a 
@marinafonsecaw@followmyvoice_ só nao sei se ai vai ter kkkkkkkk eu achei aqui nas lojas americanas"
65,gabizinha,@gabturquetti,2011-12-28T00:11:09.000Z,"Em resposta a 
@marinafonsecaw@followmyvoice_ faz! o shampoo tem mt vitamina A! melhor coisa, só tem que tomar cuidado quando for lavar, pq ate os pelos do braço crescem"
66,gabizinha,@gabturquetti,2011-12-28T00:00:41.000Z,"Em resposta a 
@marinafonsecaw@followmyvoice_ arovitan KKKKK melhor shampoo da vida"
67,gabizinha,@gabturquetti,2011-12-28T14:14:52.000Z,AI ESSA @TRUSTNOCOW NAO ME RESPONDE
68,gabizinha,@gabturquetti,2011-12-28T14:11:05.000Z,@trustnocow AHHHHHHHHHHHHHHHHH VOCE CHEGOU <3 Desculpa ter acordado tarde acordei agora :3 vou te mandar mensagem com meu endereço
69,gabizinha,@gabturquetti,2011-12-28T06:54:00.000Z,Quanto tempo que eu não ouço garbage
70,gabizinha,@gabturquetti,2011-12-28T06:35:48.000Z,pqp desenhar com lapiseira é fucking indispensável e eu tinha me esquecido disso
71,gabizinha,@gabturquetti,2011-12-28T06:27:04.000Z,hurts to remember
72,gabizinha,@gabturquetti,2011-12-28T06:26:55.000Z,ai
73,gabizinha,@gabturquetti,2011-12-28T06:26:45.000Z,acho que a pior coisa de n lembrar mt bem como se desenha um coração é saber o que aconteceu com o coração mais perfeito que eu ja desenhei
74,gabizinha,@gabturquetti,2011-12-28T06:00:51.000Z,she'll be gone soon you can have me for yourself
75,gabizinha,@gabturquetti,2011-12-28T05:22:08.000Z,ouvir radiohead de madrugada tá na minha lista de melhores coisas do mundo
76,gabizinha,@gabturquetti,2011-12-28T05:00:48.000Z,acho que alguém não vai dormir hoje
77,gabizinha,@gabturquetti,2011-12-28T04:59:36.000Z,CABÔ :(
78,gabizinha,@gabturquetti,2011-12-28T02:58:55.000Z,"Em resposta a 
@wandLinha@amandlaa
 entortar--"
79,gabizinha,@gabturquetti,2011-12-28T02:58:32.000Z,"Em resposta a 
@wandLinha@amandlaa
 Vou etortar meus dentes pra ver se consigo algum bofe por aí kkkkkkkkkk"
80,gabizinha,@gabturquetti,2011-12-28T01:42:44.000Z,como the xx consegue ser tão bommmmmmmmmm?
81,gabizinha,@gabturquetti,2011-12-28T00:20:04.000Z,"Em resposta a 
@marinafonsecaw@followmyvoice_ mas poxa vida kkkkkkk"
82,gabizinha,@gabturquetti,2011-12-28T00:14:22.000Z,"Em resposta a 
@marinafonsecaw@followmyvoice_ mas seu cabelo tá enorme já mulher! kk"
83,gabizinha,@gabturquetti,2011-12-28T00:11:26.000Z,"Em resposta a 
@marinafonsecaw@followmyvoice_ só nao sei se ai vai ter kkkkkkkk eu achei aqui nas lojas americanas"
84,gabizinha,@gabturquetti,2011-12-28T00:11:09.000Z,"Em resposta a 
@marinafonsecaw@followmyvoice_ faz! o shampoo tem mt vitamina A! melhor coisa, só tem que tomar cuidado quando for lavar, pq ate os pelos do braço crescem"
85,gabizinha,@gabturquetti,2011-12-28T00:00:41.000Z,"Em resposta a 
@marinafonsecaw@followmyvoice_ arovitan KKKKK melhor shampoo da vida"
86,gabizinha,@gabturquetti,2011-12-27T23:37:52.000Z,@trustnocow vou poder te ver! :((
87,gabizinha,@gabturquetti,2011-12-27T23:37:42.000Z,"@trustnocow ah sim, pode ligar do orelhão, i dont mind kkkk cara, sei chegar ai no endereço que tu me passou facilmente, só quero saber se"
88,gabizinha,@gabturquetti,2011-12-27T22:54:13.000Z,@trustnocow Me liga quando chegar? E vai dar pra eu te ver amanhã mesmo?
89,gabizinha,@gabturquetti,2011-12-27T22:14:53.000Z,@trustnocow chega que horas amanhã?
90,gabizinha,@gabturquetti,2011-12-27T21:59:17.000Z,@trustnocow O QUE VC QUER DIZER SOBRE COMPRAR A PASSAGEM PRO DIA ERRADO??
91,gabizinha,@gabturquetti,2011-12-27T18:38:22.000Z,"Melhor coisa que me ocorreu no dia foi estar na sala da minha mae na unb, e a sala do lado por blur pra tocar"
92,gabizinha,@gabturquetti,2011-12-27T17:02:36.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 kkkkkkk aiai viu"
93,gabizinha,@gabturquetti,2011-12-27T03:07:13.000Z,"Em resposta a 
@privetohan@ohanaberger AWN UMA LINDA VOCÊ! Só chama as zamiga que eu desenho com o maior pra prazer <3"
94,gabizinha,@gabturquetti,2011-12-27T03:06:46.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 awn, poxa podexá que eu te mostro, SÉRIO kkk"
95,gabizinha,@gabturquetti,2011-12-27T02:21:01.000Z,"Mais uma âncora pra variar, a diferença é que essa tá cagada né, vai lá inventar de desenhar o que não sabe gabs http://twitpic.com/7z3vrt"
96,gabizinha,@gabturquetti,2011-12-27T01:18:02.000Z,"E quando bate aquele arrependimento de que você podia ter comprado a caneta 0,05 e não comprou porque não queria gastar 8 reais a mais?"
97,gabizinha,@gabturquetti,2011-12-27T01:10:21.000Z,"ai nao. caguei minha ancora toda, VAI LÁ INVENTAR DE FAZER MERDA QUE VOCE NAO SABE DESENHAR"
98,gabizinha,@gabturquetti,2011-12-27T00:11:57.000Z,aff preciso aprender a desenhar pessoas
99,gabizinha,@gabturquetti,2011-12-27T00:01:15.000Z,"meu primo querendo ter cabelo platinado, é 2012 chegando mesmo viu"
100,gabizinha,@gabturquetti,2011-12-26T23:43:34.000Z,ai vou desenhar
101,gabizinha,@gabturquetti,2011-12-26T23:25:32.000Z,"Em resposta a 
@wandLinha@amandlaa
 isso kkkkkkkkk"
102,gabizinha,@gabturquetti,2011-12-26T23:20:45.000Z,"Em resposta a 
@petrxchor_@graawrr
 melhoras <3"
103,gabizinha,@gabturquetti,2011-12-26T23:16:57.000Z,"Em resposta a 
@petrxchor_@graawrr
 que saaaaaaaad :( poxa quando voce melhorar da voz a gente sai haha"
104,gabizinha,@gabturquetti,2011-12-26T23:16:20.000Z,@trustnocow MAS É CLARO
105,gabizinha,@gabturquetti,2011-12-26T23:15:13.000Z,@trustnocow vacilona :((
106,gabizinha,@gabturquetti,2011-12-27T23:37:42.000Z,"@trustnocow ah sim, pode ligar do orelhão, i dont mind kkkk cara, sei chegar ai no endereço que tu me passou facilmente, só quero saber se"
107,gabizinha,@gabturquetti,2011-12-27T22:54:13.000Z,@trustnocow Me liga quando chegar? E vai dar pra eu te ver amanhã mesmo?
108,gabizinha,@gabturquetti,2011-12-27T22:14:53.000Z,@trustnocow chega que horas amanhã?
109,gabizinha,@gabturquetti,2011-12-27T21:59:17.000Z,@trustnocow O QUE VC QUER DIZER SOBRE COMPRAR A PASSAGEM PRO DIA ERRADO??
110,gabizinha,@gabturquetti,2011-12-27T18:38:22.000Z,"Melhor coisa que me ocorreu no dia foi estar na sala da minha mae na unb, e a sala do lado por blur pra tocar"
111,gabizinha,@gabturquetti,2011-12-27T17:02:36.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 kkkkkkk aiai viu"
112,gabizinha,@gabturquetti,2011-12-27T03:07:13.000Z,"Em resposta a 
@privetohan@ohanaberger AWN UMA LINDA VOCÊ! Só chama as zamiga que eu desenho com o maior pra prazer <3"
113,gabizinha,@gabturquetti,2011-12-27T03:06:46.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 awn, poxa podexá que eu te mostro, SÉRIO kkk"
114,gabizinha,@gabturquetti,2011-12-27T02:21:01.000Z,"Mais uma âncora pra variar, a diferença é que essa tá cagada né, vai lá inventar de desenhar o que não sabe gabs http://twitpic.com/7z3vrt"
115,gabizinha,@gabturquetti,2011-12-27T01:18:02.000Z,"E quando bate aquele arrependimento de que você podia ter comprado a caneta 0,05 e não comprou porque não queria gastar 8 reais a mais?"
116,gabizinha,@gabturquetti,2011-12-27T01:10:21.000Z,"ai nao. caguei minha ancora toda, VAI LÁ INVENTAR DE FAZER MERDA QUE VOCE NAO SABE DESENHAR"
117,gabizinha,@gabturquetti,2011-12-27T00:11:57.000Z,aff preciso aprender a desenhar pessoas
118,gabizinha,@gabturquetti,2011-12-27T00:01:15.000Z,"meu primo querendo ter cabelo platinado, é 2012 chegando mesmo viu"
119,gabizinha,@gabturquetti,2011-12-26T23:43:34.000Z,ai vou desenhar
120,gabizinha,@gabturquetti,2011-12-26T23:25:32.000Z,"Em resposta a 
@wandLinha@amandlaa
 isso kkkkkkkkk"
121,gabizinha,@gabturquetti,2011-12-26T23:20:45.000Z,"Em resposta a 
@petrxchor_@graawrr
 melhoras <3"
122,gabizinha,@gabturquetti,2011-12-26T23:16:57.000Z,"Em resposta a 
@petrxchor_@graawrr
 que saaaaaaaad :( poxa quando voce melhorar da voz a gente sai haha"
123,gabizinha,@gabturquetti,2011-12-26T23:16:20.000Z,@trustnocow MAS É CLARO
124,gabizinha,@gabturquetti,2011-12-26T23:15:13.000Z,@trustnocow vacilona :((
125,gabizinha,@gabturquetti,2011-12-26T23:14:59.000Z,"Em resposta a 
@petrxchor_@graawrr
 mas poxaaaaaaaa :((( como voce ficou sem voz menina??"
126,gabizinha,@gabturquetti,2011-12-26T23:14:38.000Z,@trustnocow nao? voce me disse 27 e_e
127,gabizinha,@gabturquetti,2011-12-26T23:12:01.000Z,"Em resposta a 
@petrxchor_@graawrr
 como tá a voz??"
128,gabizinha,@gabturquetti,2011-12-26T23:08:45.000Z,AMANHA A @TRUSTNOCOW VEM PRA BRASILIA LALALALALALAL
129,gabizinha,@gabturquetti,2011-12-26T23:06:44.000Z,aff mas que coisa american horror story não baixa logo
130,gabizinha,@gabturquetti,2011-12-26T22:49:29.000Z,"@iandieb
 ah tá kkkkk"
131,gabizinha,@gabturquetti,2011-12-26T22:20:53.000Z,"Em resposta a 
@wandLinha@amandlaa
 tem que por uma foto com a versao ano novo agora"
132,gabizinha,@gabturquetti,2011-12-26T22:17:57.000Z,"@iandieb
 vai pro faaaace"
133,gabizinha,@gabturquetti,2011-12-26T22:16:17.000Z,"@iandieb
 aeeeeeee"
134,gabizinha,@gabturquetti,2011-12-26T22:14:23.000Z,@voldemortmeama pois é :(((
135,gabizinha,@gabturquetti,2011-12-26T22:13:43.000Z,"kd esse 
@iandieb"
136,gabizinha,@gabturquetti,2011-12-26T22:11:40.000Z,@voldemortmeama nem adianta kk eu ia passar com meu primo e ela não deixou
137,gabizinha,@gabturquetti,2011-12-26T21:32:11.000Z,@voldemortmeama mas poxa vida! e como eu queria XD
138,gabizinha,@gabturquetti,2011-12-26T20:09:59.000Z,"@voldemortmeama Ficar com a family, mamãe nao deixa eu passar o ano novo fora kkkk fail pra mim"
139,gabizinha,@gabturquetti,2011-12-26T20:09:40.000Z,"Em resposta a 
@philosopop@philosopop
 awn vou lá voltar a jogar kkk"
140,gabizinha,@gabturquetti,2011-12-26T20:07:21.000Z,"Em resposta a 
@philosopop@philosopop
 poxa nem tinha percebido quanto palavrão foi num só tweet kkkkk mas não tem outro pra me expressar, o jogo é bom pra caramba kkk"
141,gabizinha,@gabturquetti,2011-12-26T20:06:11.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 YEEEEEEEEEEEEEEEEES"
142,gabizinha,@gabturquetti,2011-12-26T20:05:51.000Z,@voldemortmeama sim!
143,gabizinha,@gabturquetti,2011-12-26T20:05:29.000Z,"Sumirei do mundo até zerar batman, PUTA QUE PARIU, ô joguinho bom pra caralho"
144,gabizinha,@gabturquetti,2011-12-26T12:50:31.000Z,vou ouvir something porque é a melhor coisa que eu faço nessa manha
145,gabizinha,@gabturquetti,2011-12-26T23:14:38.000Z,@trustnocow nao? voce me disse 27 e_e
146,gabizinha,@gabturquetti,2011-12-26T23:12:01.000Z,"Em resposta a 
@petrxchor_@graawrr
 como tá a voz??"
147,gabizinha,@gabturquetti,2011-12-26T23:08:45.000Z,AMANHA A @TRUSTNOCOW VEM PRA BRASILIA LALALALALALAL
148,gabizinha,@gabturquetti,2011-12-26T23:06:44.000Z,aff mas que coisa american horror story não baixa logo
149,gabizinha,@gabturquetti,2011-12-26T22:49:29.000Z,"@iandieb
 ah tá kkkkk"
150,gabizinha,@gabturquetti,2011-12-26T22:20:53.000Z,"Em resposta a 
@wandLinha@amandlaa
 tem que por uma foto com a versao ano novo agora"
151,gabizinha,@gabturquetti,2011-12-26T22:17:57.000Z,"@iandieb
 vai pro faaaace"
152,gabizinha,@gabturquetti,2011-12-26T22:16:17.000Z,"@iandieb
 aeeeeeee"
153,gabizinha,@gabturquetti,2011-12-26T22:14:23.000Z,@voldemortmeama pois é :(((
154,gabizinha,@gabturquetti,2011-12-26T22:13:43.000Z,"kd esse 
@iandieb"
155,gabizinha,@gabturquetti,2011-12-26T22:11:40.000Z,@voldemortmeama nem adianta kk eu ia passar com meu primo e ela não deixou
156,gabizinha,@gabturquetti,2011-12-26T21:32:11.000Z,@voldemortmeama mas poxa vida! e como eu queria XD
157,gabizinha,@gabturquetti,2011-12-26T20:09:59.000Z,"@voldemortmeama Ficar com a family, mamãe nao deixa eu passar o ano novo fora kkkk fail pra mim"
158,gabizinha,@gabturquetti,2011-12-26T20:09:40.000Z,"Em resposta a 
@philosopop@philosopop
 awn vou lá voltar a jogar kkk"
159,gabizinha,@gabturquetti,2011-12-26T20:07:21.000Z,"Em resposta a 
@philosopop@philosopop
 poxa nem tinha percebido quanto palavrão foi num só tweet kkkkk mas não tem outro pra me expressar, o jogo é bom pra caramba kkk"
160,gabizinha,@gabturquetti,2011-12-26T20:06:11.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 YEEEEEEEEEEEEEEEEES"
161,gabizinha,@gabturquetti,2011-12-26T20:05:51.000Z,@voldemortmeama sim!
162,gabizinha,@gabturquetti,2011-12-26T20:05:29.000Z,"Sumirei do mundo até zerar batman, PUTA QUE PARIU, ô joguinho bom pra caralho"
163,gabizinha,@gabturquetti,2011-12-26T12:50:31.000Z,vou ouvir something porque é a melhor coisa que eu faço nessa manha
164,gabizinha,@gabturquetti,2011-12-26T12:49:13.000Z,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
165,gabizinha,@gabturquetti,2011-12-26T12:49:05.000Z,"O que o Tate fala pra Violet, puta que pariu, pra que mais lindo"
166,gabizinha,@gabturquetti,2011-12-26T11:35:00.000Z,Bom mesmo é acordar 6h30 com alguém te ligando
167,gabizinha,@gabturquetti,2011-12-26T02:59:58.000Z,A trilha sonora de Once é a mais linda que existe
168,gabizinha,@gabturquetti,2011-12-26T02:50:54.000Z,Bom mesmo é sua amiga que viajou dia 21 só dar sinal de vida agora né
169,gabizinha,@gabturquetti,2011-12-26T02:32:30.000Z,MINHA INTUIÇÃO NAO ME ENGAAAAAAAAAAANA VOCE VAI SER TÃO COPACABANA
170,gabizinha,@gabturquetti,2011-12-26T02:03:47.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 ok! ai que lindo que estamos voltando <3"
171,gabizinha,@gabturquetti,2011-12-26T02:02:40.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 Tá ótimo! E poe o que o Eric disse também!"
172,gabizinha,@gabturquetti,2011-12-26T01:55:56.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 vou ler!"
173,gabizinha,@gabturquetti,2011-12-26T01:51:02.000Z,i want the onde that i cant haveeeeeeeee
174,gabizinha,@gabturquetti,2011-12-26T01:50:17.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 aham! o mesmo do meu msn"
175,gabizinha,@gabturquetti,2011-12-26T01:47:52.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 tem como mandar pro meu e-mail? meu msn quer entrar de jeito nenhum! :("
176,gabizinha,@gabturquetti,2011-12-26T01:46:16.000Z,"@trustnocow vou entrar no msn filha, reza ai pro msn entrar"
177,gabizinha,@gabturquetti,2011-12-26T01:45:53.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 vou tentar entrar"
178,gabizinha,@gabturquetti,2011-12-26T01:45:40.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 ai meninaaaaaaaaaaaaa não queria entrar no msn hoje porque ele tá um sacrificio pra entrar"
179,gabizinha,@gabturquetti,2011-12-26T01:44:49.000Z,"Aproveitando os ultimos 15 minutos de natal, quem quiser me dar um fone melhor que o meu de 10 reais, aceito"
180,gabizinha,@gabturquetti,2011-12-26T01:41:25.000Z,@trustnocow ô amor pode ser face não? tô com 01 preguiça
181,gabizinha,@gabturquetti,2011-12-26T01:38:57.000Z,Acho que até eu viajar consigo zerar meu joguinho lindo do star wars
182,gabizinha,@gabturquetti,2011-12-25T20:15:22.000Z,"My Top 3 #lastfm Artists: Arctic Monkeys (153), Weezer (49) & Pink Floyd (47) http://bit.ly/dp5r3U"
183,gabizinha,@gabturquetti,2011-12-25T04:42:55.000Z,"Em resposta a 
@annajota@annajota
 FELIZ NATAL LINDA <3"
184,gabizinha,@gabturquetti,2011-12-26T12:49:05.000Z,"O que o Tate fala pra Violet, puta que pariu, pra que mais lindo"
185,gabizinha,@gabturquetti,2011-12-26T11:35:00.000Z,Bom mesmo é acordar 6h30 com alguém te ligando
186,gabizinha,@gabturquetti,2011-12-26T02:59:58.000Z,A trilha sonora de Once é a mais linda que existe
187,gabizinha,@gabturquetti,2011-12-26T02:50:54.000Z,Bom mesmo é sua amiga que viajou dia 21 só dar sinal de vida agora né
188,gabizinha,@gabturquetti,2011-12-26T02:32:30.000Z,MINHA INTUIÇÃO NAO ME ENGAAAAAAAAAAANA VOCE VAI SER TÃO COPACABANA
189,gabizinha,@gabturquetti,2011-12-26T02:03:47.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 ok! ai que lindo que estamos voltando <3"
190,gabizinha,@gabturquetti,2011-12-26T02:02:40.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 Tá ótimo! E poe o que o Eric disse também!"
191,gabizinha,@gabturquetti,2011-12-26T01:55:56.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 vou ler!"
192,gabizinha,@gabturquetti,2011-12-26T01:51:02.000Z,i want the onde that i cant haveeeeeeeee
193,gabizinha,@gabturquetti,2011-12-26T01:50:17.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 aham! o mesmo do meu msn"
194,gabizinha,@gabturquetti,2011-12-26T01:47:52.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 tem como mandar pro meu e-mail? meu msn quer entrar de jeito nenhum! :("
195,gabizinha,@gabturquetti,2011-12-26T01:46:16.000Z,"@trustnocow vou entrar no msn filha, reza ai pro msn entrar"
196,gabizinha,@gabturquetti,2011-12-26T01:45:53.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 vou tentar entrar"
197,gabizinha,@gabturquetti,2011-12-26T01:45:40.000Z,"Em resposta a 
@provavelpravoce@provavelpravoce
 ai meninaaaaaaaaaaaaa não queria entrar no msn hoje porque ele tá um sacrificio pra entrar"
198,gabizinha,@gabturquetti,2011-12-26T01:44:49.000Z,"Aproveitando os ultimos 15 minutos de natal, quem quiser me dar um fone melhor que o meu de 10 reais, aceito"
199,gabizinha,@gabturquetti,2011-12-26T01:41:25.000Z,@trustnocow ô amor pode ser face não? tô com 01 preguiça
200,gabizinha,@gabturquetti,2011-12-26T01:38:57.000Z,Acho que até eu viajar consigo zerar meu joguinho lindo do star wars
201,gabizinha,@gabturquetti,2011-12-25T20:15:22.000Z,"My Top 3 #lastfm Artists: Arctic Monkeys (153), Weezer (49) & Pink Floyd (47) http://bit.ly/dp5r3U"
