,0,1,2,3
59,gabizinha,@gabturquetti,2011-05-25T23:00:40.000Z,"Em resposta a 
@jelly_boones@jelly_boones
 gata da toalha, você não é 42 mas é a minha resposta pra vida, o universo e tudo mais. FELIZ DIA DA TOALHA SUA LINDA!"
60,gabizinha,@gabturquetti,2011-05-25T22:56:05.000Z,"Aliás, feliz dia da toalha!"
61,gabizinha,@gabturquetti,2011-05-23T17:34:15.000Z,"Em resposta a 
@babibch@ppleasegodie MMMMMMMMMOITO AEUIEHIUEHIUEAH"
62,gabizinha,@gabturquetti,2011-05-23T17:32:37.000Z,Bowie sempre tirando as palavras da minha boca..
63,gabizinha,@gabturquetti,2011-05-22T23:41:36.000Z,"Em resposta a 
@babibch@ppleasegodie Desde ontem de manha meu amorzinho :D"
64,gabizinha,@gabturquetti,2011-05-22T23:41:21.000Z,"Nossa, to passando mal até agora. Fui inventar de andar de barco pra quase por o que não tinha no meu estômago pra fora :("
65,gabizinha,@gabturquetti,2011-05-22T23:40:31.000Z,O SHOW DO PAUL É AMANHA FUCK YEAHHHHHHHHHHH <3
66,gabizinha,@gabturquetti,2011-05-22T19:34:38.000Z,"My Top 3 #lastfm Artists: Belle and Sebastian (48), The Beatles (42) & Radiohead (29) http://bit.ly/dp5r3U"
67,gabizinha,@gabturquetti,2011-05-22T14:03:56.000Z,"Mcfly tá no Rio também, nem sabia genteeeee"
68,gabizinha,@gabturquetti,2011-05-22T14:03:24.000Z,E a saudade que eu tô do meu computador? HEAEIUH fuu
69,gabizinha,@gabturquetti,2011-05-22T14:02:54.000Z,"Pois é véi, amanhã....melhor ainda é porque eu vou no show com a @doisgnomos :DD"
70,gabizinha,@gabturquetti,2011-05-22T14:01:55.000Z,@iedamariaff HAUIAEIUHAIUHEIUAHIUAEHEAIUH
71,gabizinha,@gabturquetti,2011-05-21T22:42:27.000Z,"Ué, o mundo esqueceu de acabar?"
72,gabizinha,@gabturquetti,2011-05-21T15:59:38.000Z,meu irmão é um limduh <3
73,gabizinha,@gabturquetti,2011-05-21T15:58:25.000Z,Meu irmão: VOCÊ SÓ PODE SER FÃ DE STAR WARS OU STAR TREK. SE VOCÊ VIRAR FÃ DE STAR TREK VOCÊ NAO É MINHA IRMÃ
74,gabizinha,@gabturquetti,2011-05-21T15:54:53.000Z,@iedamariaff FALA! PORQUE ASSIM ELE LARGA DELA E........CREU HAHAHAHA
75,gabizinha,@gabturquetti,2011-05-21T15:52:53.000Z,"Em resposta a 
@annajota@annajota
 ai que lindo meu amor! Sério, tô mtmtmtmtmtmtmtmtmtmtmt feliz por você <333"
76,gabizinha,@gabturquetti,2011-05-21T15:50:22.000Z,"Em resposta a 
@jelly_boones@jelly_boones
 HAHAHAHAHAHA MT RYCA VO NA ARQUIBANCADA INFERIOR"
77,gabizinha,@gabturquetti,2011-05-21T15:47:20.000Z,"Em resposta a 
@jelly_boones@jelly_boones
 Show do Paul, amorzinho! AAAH QUE LIMD"
78,gabizinha,@gabturquetti,2011-05-21T15:03:35.000Z,"É, tô no Rio"
79,gabizinha,@gabturquetti,2011-05-21T04:21:38.000Z,Tenho tanta coisa pra fazer antes de dormir D:
80,gabizinha,@gabturquetti,2011-05-21T04:19:42.000Z,"Em resposta a 
@kiquoisa@kiquoisa
 nhooo, foi bom te ver véi haha *-*"
81,gabizinha,@gabturquetti,2011-05-21T04:19:06.000Z,Como faz quando você não acha os seus 3 cartões de memória? VOCÊ SE MATA
82,gabizinha,@gabturquetti,2011-05-21T03:20:27.000Z,@thayiaccino PODEXÁ <3
83,gabizinha,@gabturquetti,2011-05-21T03:19:45.000Z,"Em resposta a 
@annajota@annajota
 EU-NÃO-ACREDITO-QUE-VOCE-CONHECEU-O-MCFLY *_______________*"
84,gabizinha,@gabturquetti,2011-05-21T03:19:02.000Z,@thayiaccino Show do Paul :D
85,gabizinha,@gabturquetti,2011-05-21T03:17:15.000Z,"é, amanhã eu já vou pro Rio. E a ficha que não cai?"
86,gabizinha,@gabturquetti,2011-05-20T01:01:33.000Z,@iedamariaff TÁ KK
87,gabizinha,@gabturquetti,2011-05-20T00:58:17.000Z,@iedamariaff AIEUHEUIHIEUH VAMOS POR FINALMENTE AS FOFOCAS EM DIA
88,gabizinha,@gabturquetti,2011-05-20T00:53:49.000Z,@iedamariaff HAIEUHAEIUHAEIUHAIEUHAEUIH AI IEDA QUE SAUDADE DE VOCE ;(
89,gabizinha,@gabturquetti,2011-05-20T00:52:33.000Z,"@iedamariaff kkkkkkkkkkkkkkkkkkkkkkkkkkkkk MAS SE O ONIBUS PERMITIR MEIO DIA TÔ LÁ, LINDINHA PROS GATO DO CEAMA (aham né, gatxos)"
90,gabizinha,@gabturquetti,2011-05-20T00:50:00.000Z,"@iedamariaff Meio dia estarei lá :D Se eu atrasar, eu te ligo! (JÁ QUE AGORA VOCÊ TEM UM CELULAR AEIUHEUIHIUEH)"
91,gabizinha,@gabturquetti,2011-05-20T00:48:15.000Z,@iedamariaff Ieda! Tudo certinho pra amanhã? :D
92,gabizinha,@gabturquetti,2011-05-19T22:07:58.000Z,"#sometimesyouhaveto face the truth, accept that and move on"
93,gabizinha,@gabturquetti,2011-05-18T23:20:56.000Z,"Em resposta a 
@babibch@ppleasegodie a sua brecha: [ ]"
94,gabizinha,@gabturquetti,2011-05-18T22:57:39.000Z,EU NÃO AGUENTO MAIS ESSA SEMANA DE PROVAS! MEU CÉREBRO TÁ TIPO DERRETENDO AEHIAUEHIUHAEIUAEH D:
95,gabizinha,@gabturquetti,2011-05-18T22:55:34.000Z,"Em resposta a 
@babibch@ppleasegodie 3 DIAS PRO FIM DO MUNDO, MUAHAHAHAHAHAHAHAHAH"
96,gabizinha,@gabturquetti,2011-05-18T22:53:19.000Z,TO BARBIE NA CAIXA
97,gabizinha,@gabturquetti,2011-05-21T15:03:35.000Z,"É, tô no Rio"
98,gabizinha,@gabturquetti,2011-05-21T04:21:38.000Z,Tenho tanta coisa pra fazer antes de dormir D:
99,gabizinha,@gabturquetti,2011-05-21T04:19:42.000Z,"Em resposta a 
@kiquoisa@kiquoisa
 nhooo, foi bom te ver véi haha *-*"
100,gabizinha,@gabturquetti,2011-05-21T04:19:06.000Z,Como faz quando você não acha os seus 3 cartões de memória? VOCÊ SE MATA
101,gabizinha,@gabturquetti,2011-05-21T03:20:27.000Z,@thayiaccino PODEXÁ <3
102,gabizinha,@gabturquetti,2011-05-21T03:19:45.000Z,"Em resposta a 
@annajota@annajota
 EU-NÃO-ACREDITO-QUE-VOCE-CONHECEU-O-MCFLY *_______________*"
103,gabizinha,@gabturquetti,2011-05-21T03:19:02.000Z,@thayiaccino Show do Paul :D
104,gabizinha,@gabturquetti,2011-05-21T03:17:15.000Z,"é, amanhã eu já vou pro Rio. E a ficha que não cai?"
105,gabizinha,@gabturquetti,2011-05-20T01:01:33.000Z,@iedamariaff TÁ KK
106,gabizinha,@gabturquetti,2011-05-20T00:58:17.000Z,@iedamariaff AIEUHEUIHIEUH VAMOS POR FINALMENTE AS FOFOCAS EM DIA
107,gabizinha,@gabturquetti,2011-05-20T00:53:49.000Z,@iedamariaff HAIEUHAEIUHAEIUHAIEUHAEUIH AI IEDA QUE SAUDADE DE VOCE ;(
108,gabizinha,@gabturquetti,2011-05-20T00:52:33.000Z,"@iedamariaff kkkkkkkkkkkkkkkkkkkkkkkkkkkkk MAS SE O ONIBUS PERMITIR MEIO DIA TÔ LÁ, LINDINHA PROS GATO DO CEAMA (aham né, gatxos)"
109,gabizinha,@gabturquetti,2011-05-20T00:50:00.000Z,"@iedamariaff Meio dia estarei lá :D Se eu atrasar, eu te ligo! (JÁ QUE AGORA VOCÊ TEM UM CELULAR AEIUHEUIHIUEH)"
110,gabizinha,@gabturquetti,2011-05-20T00:48:15.000Z,@iedamariaff Ieda! Tudo certinho pra amanhã? :D
111,gabizinha,@gabturquetti,2011-05-19T22:07:58.000Z,"#sometimesyouhaveto face the truth, accept that and move on"
112,gabizinha,@gabturquetti,2011-05-18T23:20:56.000Z,"Em resposta a 
@babibch@ppleasegodie a sua brecha: [ ]"
113,gabizinha,@gabturquetti,2011-05-18T22:57:39.000Z,EU NÃO AGUENTO MAIS ESSA SEMANA DE PROVAS! MEU CÉREBRO TÁ TIPO DERRETENDO AEHIAUEHIUHAEIUAEH D:
114,gabizinha,@gabturquetti,2011-05-18T22:55:34.000Z,"Em resposta a 
@babibch@ppleasegodie 3 DIAS PRO FIM DO MUNDO, MUAHAHAHAHAHAHAHAHAH"
115,gabizinha,@gabturquetti,2011-05-18T22:53:19.000Z,TO BARBIE NA CAIXA
116,gabizinha,@gabturquetti,2011-05-17T00:07:33.000Z,"Eu dependo de oxigênio pra sobreviver, não de você :)"
117,gabizinha,@gabturquetti,2011-05-16T23:48:56.000Z,"Depois que mudaram o professor de geografia, geografia nunca mais foi a mesma pra mim :("
118,gabizinha,@gabturquetti,2011-05-16T00:32:08.000Z,AHHHHHHHHH VOU VER A LINDA DA @iedamariaff NA TERÇA <3
119,gabizinha,@gabturquetti,2011-05-16T00:29:18.000Z,Eu ensinando matemática pra amandla é a coisa mais linda do mundo....não
120,gabizinha,@gabturquetti,2011-05-15T23:28:37.000Z,"Em resposta a 
@babibch@ppleasegodie AI PARA SUA MALVADA, SÓ PORQUE APARECEU NA FOTO DO NEGOCIO LÁ TA SE SENTINDO COM PODER~~~ AEHAIUEHIEAUH"
121,gabizinha,@gabturquetti,2011-05-15T23:26:19.000Z,AGORA QUE A FICHA QUE EU VOU NO SHOW DO PAUL TA CAINDO~~~~~~~
122,gabizinha,@gabturquetti,2011-05-15T23:11:46.000Z,E quando você fica se segurando pra não falar com aquela pessoa no msn?
123,gabizinha,@gabturquetti,2011-05-15T21:41:54.000Z,"My Top 3 #lastfm Artists: Radiohead (75), Adam Green (67) & John Mayer (20) http://bit.ly/dp5r3U"
124,gabizinha,@gabturquetti,2011-05-15T01:11:53.000Z,"john mayer, your body is a wonderland. JESUSSSSSSSSSSSSSSSSS!"
125,gabizinha,@gabturquetti,2011-05-15T01:09:07.000Z,http://www.youtube.com/watch?v=snailu0RnLg s2s2s2s2
126,gabizinha,@gabturquetti,2011-05-13T19:56:58.000Z,Só eu que meio que não gostei muito da Adele?
127,gabizinha,@gabturquetti,2011-05-13T19:54:14.000Z,Ultima tarde livre da semana D:
128,gabizinha,@gabturquetti,2011-05-13T01:04:38.000Z,"Vou dormir, porque né."
129,gabizinha,@gabturquetti,2011-05-13T01:04:02.000Z,YOU MAKE ME MAKE ME MAKE ME MAKE ME MAKE ME HUNGRY FOR YOU
130,gabizinha,@gabturquetti,2011-05-13T01:01:55.000Z,"Em resposta a 
@vividovale@vividovale
 Deixa de ser bisbilhoteira! HAEIUHEUIHAEUIAEHIUAEH"
131,gabizinha,@gabturquetti,2011-05-13T00:59:46.000Z,COISA LINDA É MÚSICA DO PINK FLOYD NOS TTS <3
132,gabizinha,@gabturquetti,2011-05-13T00:52:46.000Z,"Em resposta a 
@vividovale@vividovale
 *cometendo suicídio*"
133,gabizinha,@gabturquetti,2011-05-12T21:59:24.000Z,"@couleursduvent
 deve ser a coisa mais perfeita ao vivo, não consigo nem imaginar ;-;"
134,gabizinha,@gabturquetti,2011-05-12T21:55:20.000Z,"@couleursduvent
 Se você souber de um dilúvio no Rio durante o  show, pode ter certeza que foi eu que causei :D"
135,gabizinha,@gabturquetti,2011-05-12T21:52:52.000Z,"@couleursduvent
 eu tava assim quando foi sua vez! pode deixar que eu vou aproveitar por você <3"
136,gabizinha,@gabturquetti,2011-05-16T23:48:56.000Z,"Depois que mudaram o professor de geografia, geografia nunca mais foi a mesma pra mim :("
137,gabizinha,@gabturquetti,2011-05-16T00:32:08.000Z,AHHHHHHHHH VOU VER A LINDA DA @iedamariaff NA TERÇA <3
138,gabizinha,@gabturquetti,2011-05-16T00:29:18.000Z,Eu ensinando matemática pra amandla é a coisa mais linda do mundo....não
139,gabizinha,@gabturquetti,2011-05-15T23:28:37.000Z,"Em resposta a 
@babibch@ppleasegodie AI PARA SUA MALVADA, SÓ PORQUE APARECEU NA FOTO DO NEGOCIO LÁ TA SE SENTINDO COM PODER~~~ AEHAIUEHIEAUH"
140,gabizinha,@gabturquetti,2011-05-15T23:26:19.000Z,AGORA QUE A FICHA QUE EU VOU NO SHOW DO PAUL TA CAINDO~~~~~~~
141,gabizinha,@gabturquetti,2011-05-15T23:11:46.000Z,E quando você fica se segurando pra não falar com aquela pessoa no msn?
142,gabizinha,@gabturquetti,2011-05-15T21:41:54.000Z,"My Top 3 #lastfm Artists: Radiohead (75), Adam Green (67) & John Mayer (20) http://bit.ly/dp5r3U"
143,gabizinha,@gabturquetti,2011-05-15T01:11:53.000Z,"john mayer, your body is a wonderland. JESUSSSSSSSSSSSSSSSSS!"
144,gabizinha,@gabturquetti,2011-05-15T01:09:07.000Z,http://www.youtube.com/watch?v=snailu0RnLg s2s2s2s2
145,gabizinha,@gabturquetti,2011-05-13T19:56:58.000Z,Só eu que meio que não gostei muito da Adele?
146,gabizinha,@gabturquetti,2011-05-13T19:54:14.000Z,Ultima tarde livre da semana D:
147,gabizinha,@gabturquetti,2011-05-13T01:04:38.000Z,"Vou dormir, porque né."
148,gabizinha,@gabturquetti,2011-05-13T01:04:02.000Z,YOU MAKE ME MAKE ME MAKE ME MAKE ME MAKE ME HUNGRY FOR YOU
149,gabizinha,@gabturquetti,2011-05-13T01:01:55.000Z,"Em resposta a 
@vividovale@vividovale
 Deixa de ser bisbilhoteira! HAEIUHEUIHAEUIAEHIUAEH"
150,gabizinha,@gabturquetti,2011-05-13T00:59:46.000Z,COISA LINDA É MÚSICA DO PINK FLOYD NOS TTS <3
151,gabizinha,@gabturquetti,2011-05-13T00:52:46.000Z,"Em resposta a 
@vividovale@vividovale
 *cometendo suicídio*"
152,gabizinha,@gabturquetti,2011-05-12T21:59:24.000Z,"@couleursduvent
 deve ser a coisa mais perfeita ao vivo, não consigo nem imaginar ;-;"
153,gabizinha,@gabturquetti,2011-05-12T21:55:20.000Z,"@couleursduvent
 Se você souber de um dilúvio no Rio durante o  show, pode ter certeza que foi eu que causei :D"
154,gabizinha,@gabturquetti,2011-05-12T21:52:52.000Z,"@couleursduvent
 eu tava assim quando foi sua vez! pode deixar que eu vou aproveitar por você <3"
155,gabizinha,@gabturquetti,2011-05-12T21:51:21.000Z,O que o sr. itunes tem a me oferecer nessa noite linda?
156,gabizinha,@gabturquetti,2011-05-12T21:49:35.000Z,"@surfinbird_
 OLAAAAAAAAAAAAAAAAAAAAAAAA"
157,gabizinha,@gabturquetti,2011-05-12T21:48:06.000Z,"@couleursduvent
 vou :B"
158,gabizinha,@gabturquetti,2011-05-12T21:47:50.000Z,E quando você tá naqueles dias que você tenta por a cara nos livros mas nao consegue?
159,gabizinha,@gabturquetti,2011-05-12T21:46:39.000Z,Vi a @doisgnomos e descobri que a gente vai no mesmo dia e setor no  show do paul :D
160,gabizinha,@gabturquetti,2011-05-11T19:33:44.000Z,"Ah, preciso de um filme e acuçar pra alegrar o coração..."
161,gabizinha,@gabturquetti,2011-05-10T22:48:01.000Z,"Em resposta a 
@xsamadhi@italloRafael
 também :/"
162,gabizinha,@gabturquetti,2011-05-10T22:47:35.000Z,Quem quer fazer minha janta?
163,gabizinha,@gabturquetti,2011-05-10T22:41:07.000Z,Ligar o foda-se e por a cabeça no futuro :)
164,gabizinha,@gabturquetti,2011-05-10T22:40:33.000Z,"@MariUcker
 entra no msn?"
165,gabizinha,@gabturquetti,2011-05-09T21:38:57.000Z,"Em resposta a 
@122jkk@aliciousd
 mas eaí, quando noix vai sair por aí pra strondar?"
166,gabizinha,@gabturquetti,2011-05-09T02:33:02.000Z,"My Top 3 #lastfm Artists: David Bowie (117), Radiohead (95) & Placebo (68) http://bit.ly/dp5r3U"
167,gabizinha,@gabturquetti,2011-05-08T22:27:53.000Z,"Em resposta a 
@122jkk@aliciousd
 Explicado k eu sigo 53 HAHAHA"
168,gabizinha,@gabturquetti,2011-05-08T22:12:06.000Z,Reunião de familia .-. yay
169,gabizinha,@gabturquetti,2011-05-07T02:24:17.000Z,"Em resposta a 
@122jkk@aliciousd
 E EU QUE COM 40 FOLLOWERS ME ACHAVA FODONA KKKKKK"
170,gabizinha,@gabturquetti,2011-05-07T01:51:51.000Z,FRIOZINHO BÃO <3
171,gabizinha,@gabturquetti,2011-05-06T01:56:04.000Z,E a preguiça de ir até a cozinha?
172,gabizinha,@gabturquetti,2011-05-05T23:09:19.000Z,"Que se foda, eu vou é dormir."
173,gabizinha,@gabturquetti,2011-05-04T23:39:27.000Z,"Em resposta a 
@122jkk@aliciousd
 VOCE NAO FALA COMIGO KKKK NOIX MARCA FI!"
174,gabizinha,@gabturquetti,2011-05-03T23:35:29.000Z,http://www.youtube.com/watch?v=r8NZa9wYZ_U us <333
175,gabizinha,@gabturquetti,2011-05-12T21:51:21.000Z,O que o sr. itunes tem a me oferecer nessa noite linda?
176,gabizinha,@gabturquetti,2011-05-12T21:49:35.000Z,"@surfinbird_
 OLAAAAAAAAAAAAAAAAAAAAAAAA"
177,gabizinha,@gabturquetti,2011-05-12T21:48:06.000Z,"@couleursduvent
 vou :B"
178,gabizinha,@gabturquetti,2011-05-12T21:47:50.000Z,E quando você tá naqueles dias que você tenta por a cara nos livros mas nao consegue?
179,gabizinha,@gabturquetti,2011-05-12T21:46:39.000Z,Vi a @doisgnomos e descobri que a gente vai no mesmo dia e setor no  show do paul :D
180,gabizinha,@gabturquetti,2011-05-11T19:33:44.000Z,"Ah, preciso de um filme e acuçar pra alegrar o coração..."
181,gabizinha,@gabturquetti,2011-05-10T22:48:01.000Z,"Em resposta a 
@xsamadhi@italloRafael
 também :/"
182,gabizinha,@gabturquetti,2011-05-10T22:47:35.000Z,Quem quer fazer minha janta?
183,gabizinha,@gabturquetti,2011-05-10T22:41:07.000Z,Ligar o foda-se e por a cabeça no futuro :)
184,gabizinha,@gabturquetti,2011-05-10T22:40:33.000Z,"@MariUcker
 entra no msn?"
185,gabizinha,@gabturquetti,2011-05-09T21:38:57.000Z,"Em resposta a 
@122jkk@aliciousd
 mas eaí, quando noix vai sair por aí pra strondar?"
186,gabizinha,@gabturquetti,2011-05-09T02:33:02.000Z,"My Top 3 #lastfm Artists: David Bowie (117), Radiohead (95) & Placebo (68) http://bit.ly/dp5r3U"
187,gabizinha,@gabturquetti,2011-05-08T22:27:53.000Z,"Em resposta a 
@122jkk@aliciousd
 Explicado k eu sigo 53 HAHAHA"
188,gabizinha,@gabturquetti,2011-05-08T22:12:06.000Z,Reunião de familia .-. yay
