,0,1,2,3
111,gabizinha,@gabturquetti,2014-12-10T10:46:21.000Z,bom dia
112,gabizinha,@gabturquetti,2014-12-10T00:29:02.000Z,amanha farei compras
113,gabizinha,@gabturquetti,2014-12-10T00:28:12.000Z,e passei em dtg amigos
114,gabizinha,@gabturquetti,2014-12-10T00:28:03.000Z,cabo semestre
115,gabizinha,@gabturquetti,2014-12-08T07:43:03.000Z,que fase
116,gabizinha,@gabturquetti,2014-12-07T13:58:50.000Z,e quando voce lê isso e se identifica com bastante coisa? :( http://hellogiggles.com/relationships-wrong-person/2…
117,gabizinha,@gabturquetti,2014-12-06T13:22:59.000Z,https://youtube.com/watch?v=89wXNo4Jn40… chorem comigo
118,gabizinha,@gabturquetti,2014-12-06T13:21:28.000Z,tinha me esquecido de como vanguart me deixa mal tb
119,gabizinha,@gabturquetti,2014-12-06T04:05:41.000Z,"@nomoretea
 https://youtube.com/watch?v=GtSYZWvygjk…"
120,gabizinha,@gabturquetti,2014-12-14T05:07:20.000Z,"e nunca esquecer o nivel de sensualidade atingido pela 
@surfinbird_
 hoje no la ursa"
121,gabizinha,@gabturquetti,2014-12-14T05:06:57.000Z,chega 02h e eu ja arrego
122,gabizinha,@gabturquetti,2014-12-12T09:52:04.000Z,"@nomoretea
 kkkkkkk é.. Eu inventei de ver prison break, recomendo"
123,gabizinha,@gabturquetti,2014-12-12T09:48:30.000Z,"@nomoretea
 tenho reunião as 10h"
124,gabizinha,@gabturquetti,2014-12-12T09:28:22.000Z,"@nomoretea
 :("
125,gabizinha,@gabturquetti,2014-12-12T08:11:05.000Z,e agora nao consigo dormir
126,gabizinha,@gabturquetti,2014-12-12T08:10:57.000Z,n btf que acordo com o despertador da minha mae
127,gabizinha,@gabturquetti,2014-12-11T21:32:23.000Z,"@tomiloveyou
 né gata kkk fiquei feliz"
128,gabizinha,@gabturquetti,2014-12-11T21:28:19.000Z,Ms em dtg :)))
129,gabizinha,@gabturquetti,2014-12-11T05:19:51.000Z,@rbarcellostm ta mt exaltado
130,gabizinha,@gabturquetti,2014-12-10T23:16:43.000Z,Tomando meu  calmante pq não tô dando conta
131,gabizinha,@gabturquetti,2014-12-10T10:46:32.000Z,fazer compras as 10h hojee
132,gabizinha,@gabturquetti,2014-12-10T10:46:21.000Z,bom dia
133,gabizinha,@gabturquetti,2014-12-10T00:29:02.000Z,amanha farei compras
134,gabizinha,@gabturquetti,2014-12-10T00:28:12.000Z,e passei em dtg amigos
135,gabizinha,@gabturquetti,2014-12-10T00:28:03.000Z,cabo semestre
136,gabizinha,@gabturquetti,2014-12-08T07:43:03.000Z,que fase
137,gabizinha,@gabturquetti,2014-12-07T13:58:50.000Z,e quando voce lê isso e se identifica com bastante coisa? :( http://hellogiggles.com/relationships-wrong-person/2…
138,gabizinha,@gabturquetti,2014-12-06T13:22:59.000Z,https://youtube.com/watch?v=89wXNo4Jn40… chorem comigo
139,gabizinha,@gabturquetti,2014-12-06T13:21:28.000Z,tinha me esquecido de como vanguart me deixa mal tb
140,gabizinha,@gabturquetti,2014-12-06T04:05:41.000Z,"@nomoretea
 https://youtube.com/watch?v=GtSYZWvygjk…"
141,gabizinha,@gabturquetti,2014-12-06T04:02:38.000Z,acho que ja secou td msm
142,gabizinha,@gabturquetti,2014-12-06T04:02:27.000Z,acho que ja chorei tanto que nem vontade mais de chorar eu tenho
143,gabizinha,@gabturquetti,2014-12-06T04:02:14.000Z,to puta da vida
144,gabizinha,@gabturquetti,2014-12-06T04:01:59.000Z,n sei se tenho razao de ficar puta mas
145,gabizinha,@gabturquetti,2014-12-05T22:32:13.000Z,"Em resposta a 
@wandLinha@AmandLaGandhi
 vouu"
146,gabizinha,@gabturquetti,2014-12-05T22:30:35.000Z,"mt bom ficar 20 minutos vendo videos de funny cats com a 
@gabichaves_
 kkkkkk"
147,gabizinha,@gabturquetti,2014-12-05T03:53:58.000Z,"quer dizer, obvio que eu nao vou conseguir"
148,gabizinha,@gabturquetti,2014-12-05T03:53:46.000Z,quero so ver como vou conseguir olhar pra cara do gp amanha e fingir que ta tudo bem
149,gabizinha,@gabturquetti,2014-12-05T03:52:02.000Z,"Em resposta a 
@wandLinha@AmandLaGandhi
 gata, tu vai???????"
150,gabizinha,@gabturquetti,2014-12-05T00:29:49.000Z,@rbarcellostm dando pala
151,gabizinha,@gabturquetti,2014-12-04T13:49:53.000Z,terminar esse semestre com muita elegancia
152,gabizinha,@gabturquetti,2014-12-04T13:49:41.000Z,mais 3 materias e sucesso total
153,gabizinha,@gabturquetti,2014-12-02T11:21:37.000Z,Que cara horrível foi essa que eu acordei
154,gabizinha,@gabturquetti,2014-12-02T02:30:41.000Z,Que noite difícil
155,gabizinha,@gabturquetti,2014-12-02T00:06:29.000Z,"deveria estar estudando, mas estou https://youtube.com/watch?v=VRGNPMeSqMw…"
156,gabizinha,@gabturquetti,2014-12-01T23:12:01.000Z,@rbarcellostm alo
157,gabizinha,@gabturquetti,2014-12-01T22:52:12.000Z,minha vontade pra dtg amanhã tá inexistente. Tô vendo a tati com mais frequência do que a minha mãe
158,gabizinha,@gabturquetti,2014-11-30T23:38:43.000Z,Que coisa linda foi a phygeo aparecendo no geofísica brasil <3
159,gabizinha,@gabturquetti,2014-11-30T20:28:53.000Z,"Em resposta a 
@wandLinha@AmandLaGandhi
 nossa senhora Kkkkk"
160,gabizinha,@gabturquetti,2014-11-30T19:36:11.000Z,"Em resposta a 
@wandLinha@AmandLaGandhi
 credo"
161,gabizinha,@gabturquetti,2014-12-06T04:02:38.000Z,acho que ja secou td msm
162,gabizinha,@gabturquetti,2014-12-06T04:02:27.000Z,acho que ja chorei tanto que nem vontade mais de chorar eu tenho
163,gabizinha,@gabturquetti,2014-12-06T04:02:14.000Z,to puta da vida
164,gabizinha,@gabturquetti,2014-12-06T04:01:59.000Z,n sei se tenho razao de ficar puta mas
165,gabizinha,@gabturquetti,2014-12-05T22:32:13.000Z,"Em resposta a 
@wandLinha@AmandLaGandhi
 vouu"
166,gabizinha,@gabturquetti,2014-12-05T22:30:35.000Z,"mt bom ficar 20 minutos vendo videos de funny cats com a 
@gabichaves_
 kkkkkk"
167,gabizinha,@gabturquetti,2014-12-05T03:53:58.000Z,"quer dizer, obvio que eu nao vou conseguir"
168,gabizinha,@gabturquetti,2014-12-05T03:53:46.000Z,quero so ver como vou conseguir olhar pra cara do gp amanha e fingir que ta tudo bem
169,gabizinha,@gabturquetti,2014-12-05T03:52:02.000Z,"Em resposta a 
@wandLinha@AmandLaGandhi
 gata, tu vai???????"
170,gabizinha,@gabturquetti,2014-12-05T00:29:49.000Z,@rbarcellostm dando pala
171,gabizinha,@gabturquetti,2014-12-04T13:49:53.000Z,terminar esse semestre com muita elegancia
172,gabizinha,@gabturquetti,2014-12-04T13:49:41.000Z,mais 3 materias e sucesso total
173,gabizinha,@gabturquetti,2014-12-02T11:21:37.000Z,Que cara horrível foi essa que eu acordei
174,gabizinha,@gabturquetti,2014-12-02T02:30:41.000Z,Que noite difícil
175,gabizinha,@gabturquetti,2014-12-02T00:06:29.000Z,"deveria estar estudando, mas estou https://youtube.com/watch?v=VRGNPMeSqMw…"
176,gabizinha,@gabturquetti,2014-12-01T23:12:01.000Z,@rbarcellostm alo
177,gabizinha,@gabturquetti,2014-12-01T22:52:12.000Z,minha vontade pra dtg amanhã tá inexistente. Tô vendo a tati com mais frequência do que a minha mãe
178,gabizinha,@gabturquetti,2014-11-30T23:38:43.000Z,Que coisa linda foi a phygeo aparecendo no geofísica brasil <3
179,gabizinha,@gabturquetti,2014-11-30T20:28:53.000Z,"Em resposta a 
@wandLinha@AmandLaGandhi
 nossa senhora Kkkkk"
180,gabizinha,@gabturquetti,2014-11-30T19:36:11.000Z,"Em resposta a 
@wandLinha@AmandLaGandhi
 credo"
181,gabizinha,@gabturquetti,2014-11-30T19:35:39.000Z,"@gabichaves_
 http://buzzfeed.com/hannahjewell/photos-to-satisfy-your-inner-perfectionist?bffb… o pyrite foi o melhor de todos"
182,gabizinha,@gabturquetti,2014-11-30T09:58:18.000Z,Mas tá faltando mt coragem
183,gabizinha,@gabturquetti,2014-11-30T09:58:00.000Z,Criando coragem pra descer pra bce
184,gabizinha,@gabturquetti,2014-11-29T23:03:11.000Z,COMPREI MEU LIVRINHO DE FISICA 3 <33
185,gabizinha,@gabturquetti,2014-11-29T23:03:02.000Z,AHHHHHHHHHHHHHHHHHHHH BROTHERRRRRRRRR
186,gabizinha,@gabturquetti,2014-11-25T20:45:42.000Z,@neymarezete aqui kk
187,gabizinha,@gabturquetti,2014-11-25T20:44:52.000Z,"@nomoretea
 linda <3"
188,gabizinha,@gabturquetti,2014-11-24T19:10:03.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 massa. O meu acaba dia 9 msm"
189,gabizinha,@gabturquetti,2014-11-24T19:03:59.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 aliás, bora marcar os roles depois que acabar o semestre"
190,gabizinha,@gabturquetti,2014-11-24T19:03:41.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 kkkk só vem gata"
191,gabizinha,@gabturquetti,2014-11-24T19:00:13.000Z,Tô tão gata de cabelo curto que até eu me dava uns bj
192,gabizinha,@gabturquetti,2014-11-24T17:38:07.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 gianildo falou p eu arrumar outro namorado se eu cortasse mt curto, arrumo msm"
193,gabizinha,@gabturquetti,2014-11-24T17:19:33.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 vou,cortar que nem o cabelo da deborah secco quando ela cortou,curto"
194,gabizinha,@gabturquetti,2014-11-24T17:15:39.000Z,"Segura esse forninho, que eu vou cortar o cabelo"
195,gabizinha,@gabturquetti,2014-11-24T12:01:13.000Z,Ganharei o melhorrrrrrr presente de natal do mundo <3
196,gabizinha,@gabturquetti,2014-11-23T12:13:13.000Z,"Em resposta a 
@gabichaves_@gabichaves_
 da nadaaaaaaaaa ce passou em fisica"
197,gabizinha,@gabturquetti,2014-11-23T06:50:39.000Z,"Em resposta a 
@gabichaves_@gabichaves_
 mais que merecido!!"
198,gabizinha,@gabturquetti,2014-11-21T00:29:36.000Z,passou p2 de calculo
199,gabizinha,@gabturquetti,2014-11-20T14:49:38.000Z,"Em resposta a 
@maat_mendes@maat_mendes
 ai matheuzinho, mais ou menos viu kkk"
200,gabizinha,@gabturquetti,2014-11-25T20:45:42.000Z,@neymarezete aqui kk
201,gabizinha,@gabturquetti,2014-11-25T20:44:52.000Z,"@nomoretea
 linda <3"
202,gabizinha,@gabturquetti,2014-11-24T19:10:03.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 massa. O meu acaba dia 9 msm"
203,gabizinha,@gabturquetti,2014-11-24T19:03:59.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 aliás, bora marcar os roles depois que acabar o semestre"
204,gabizinha,@gabturquetti,2014-11-24T19:03:41.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 kkkk só vem gata"
205,gabizinha,@gabturquetti,2014-11-24T19:00:13.000Z,Tô tão gata de cabelo curto que até eu me dava uns bj
206,gabizinha,@gabturquetti,2014-11-24T17:38:07.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 gianildo falou p eu arrumar outro namorado se eu cortasse mt curto, arrumo msm"
207,gabizinha,@gabturquetti,2014-11-24T17:19:33.000Z,"Em resposta a 
@a_forasteira@a_forasteira
 vou,cortar que nem o cabelo da deborah secco quando ela cortou,curto"
208,gabizinha,@gabturquetti,2014-11-24T17:15:39.000Z,"Segura esse forninho, que eu vou cortar o cabelo"
209,gabizinha,@gabturquetti,2014-11-24T12:01:13.000Z,Ganharei o melhorrrrrrr presente de natal do mundo <3
210,gabizinha,@gabturquetti,2014-11-23T12:13:13.000Z,"Em resposta a 
@gabichaves_@gabichaves_
 da nadaaaaaaaaa ce passou em fisica"
211,gabizinha,@gabturquetti,2014-11-23T06:50:39.000Z,"Em resposta a 
@gabichaves_@gabichaves_
 mais que merecido!!"
212,gabizinha,@gabturquetti,2014-11-21T00:29:36.000Z,passou p2 de calculo
213,gabizinha,@gabturquetti,2014-11-20T14:49:38.000Z,"Em resposta a 
@maat_mendes@maat_mendes
 ai matheuzinho, mais ou menos viu kkk"
214,gabizinha,@gabturquetti,2014-11-20T13:47:06.000Z,"Em resposta a 
@gabichaves_@gabichaves_
 agradece!!!!!"
215,gabizinha,@gabturquetti,2014-11-20T11:40:41.000Z,Antes fosse pq dormi demais
216,gabizinha,@gabturquetti,2014-11-20T11:38:15.000Z,"Acordar com rosto inchado, quem nunca"
217,gabizinha,@gabturquetti,2014-11-20T00:26:14.000Z,"Em resposta a 
@Bellavalladao@Bellavalladao
 sei exatamente como voce se sente"
218,gabizinha,@gabturquetti,2014-11-19T10:22:34.000Z,Ah não
219,gabizinha,@gabturquetti,2014-11-19T10:22:29.000Z,Dia já começou ruim
220,gabizinha,@gabturquetti,2014-11-18T01:06:40.000Z,"amigos, ta decidido, mas ferias cortarei mais curto meu cabelinho"
221,gabizinha,@gabturquetti,2014-11-15T11:34:34.000Z,"Esqueci de renovar os livros, pqp"
222,gabizinha,@gabturquetti,2014-11-15T11:32:21.000Z,"Em resposta a 
@gabichaves_@gabichaves_
 mentira gabs. Deixou aqui?"
223,gabizinha,@gabturquetti,2014-11-15T06:10:32.000Z,Mas bora bora
224,gabizinha,@gabturquetti,2014-11-15T06:10:23.000Z,Não sei o que vocês tanto amam nisso
225,gabizinha,@gabturquetti,2014-11-15T06:10:06.000Z,"Essa festa da concentro gente, risos"
226,gabizinha,@gabturquetti,2014-11-14T22:37:13.000Z,"@gabichaves_
 tá viva?"
227,gabizinha,@gabturquetti,2014-11-14T10:46:58.000Z,"Tati, cadê você meu filho"
228,gabizinha,@gabturquetti,2014-11-12T13:18:32.000Z,matlab te odeio
229,gabizinha,@gabturquetti,2014-11-12T01:51:14.000Z,"Em resposta a 
@wandLinha@AmandLaGandhi
 hmmmmm"
230,gabizinha,@gabturquetti,2014-11-12T01:48:05.000Z,"Em resposta a 
@wandLinha@AmandLaGandhi
 opa! Tem no conjunto né?"
